Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
N.A.,"3,050,000","1,652.27","1,846",29-Oct-20,6 JOO CHIAT TERRACE,Resale,Land,153.5,"19,870",-,Terrace House,1,Freehold,1995,Private,427180,15,42,Central Region,Geylang
PARC OASIS,"1,073,000","1,227.10",874,29-Oct-20,37 JURONG EAST AVENUE 1 #07-01,Resale,Strata,114,"9,412",-,Condominium,1,99 yrs from 01/12/1991,1994,Private,609775,22,60,West Region,Jurong East
TERRASSE,"920,000",807.3,"1,140",29-Oct-20,31 TERRASSE LANE #03-56,Resale,Strata,75,"12,267",-,Condominium,1,99 yrs from 23/08/2010,2014,HDB,544779,19,54,North East Region,Hougang
HERON BAY,"955,000","1,033.34",924,29-Oct-20,55 UPPER SERANGOON VIEW #04-11,Resale,Strata,96,"9,948",-,Executive Condominium,1,99 yrs from 04/06/2012,2015,Private,534018,19,53,North East Region,Hougang
GALLOP GREEN,"6,900,000","3,907.33","1,766",29-Oct-20,19 WOOLLERTON PARK #01-23,Resale,Strata,363,"19,008",-,Condominium,1,Freehold,2002,Private,257537,10,25,Central Region,Tanglin
8 SAINT THOMAS,"1,638,000",505.91,"3,238",29-Oct-20,10 ST. THOMAS WALK #12-06,Resale,Strata,47,"34,851",-,Condominium,1,Freehold,2018,Private,238102,9,23,Central Region,River Valley
THE ALCOVE,"1,125,000","1,356.26",829,29-Oct-20,10 LORONG 27 GEYLANG #05-13,Resale,Strata,126,"8,929",-,Apartment,1,99 yrs from 06/10/2000,2004,Private,388199,14,38,Central Region,Geylang
MARINA ONE RESIDENCES,"1,550,000",710.42,"2,182",29-Oct-20,21 MARINA WAY #07-09,Resale,Strata,66,"23,485",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,18978,1,1,Central Region,Downtown Core
NEPTUNE COURT,"1,078,000","1,270.15",849,29-Oct-20,7 MARINE VISTA #06-15,Resale,Strata,118,"9,136",-,Apartment,1,99 yrs from 01/09/1976,1975,Private,449031,15,44,East Region,Bedok
THE SHAUGHNESSY,"1,730,000","3,304.55",524,29-Oct-20,372 MILTONIA CLOSE,Resale,Strata,307,"5,635",-,Terrace House,1,99 yrs from 19/03/2001,2006,HDB,768372,27,76,North Region,Yishun
FONTANA HEIGHTS,"6,330,000","3,466.01","1,826",29-Oct-20,39 MOUNT SINAI RISE #17-02,Resale,Strata,322,"19,658",-,Condominium,1,Freehold,1985,Private,276957,10,27,Central Region,Bukit Timah
AMARYLLIS VILLE,"988,011",656.6,"1,505",29-Oct-20,22 NEWTON ROAD #20-10,Resale,Strata,61,"16,197",-,Condominium,1,99 yrs from 24/10/1997,2004,Private,307990,11,30,Central Region,Novena
PAVILION PARK,"3,300,000","2,571.52","1,283",29-Oct-20,66 PAVILION VIEW,Resale,Land,238.9,"13,813",-,Terrace House,1,Freehold,2013,Private,658058,23,65,West Region,Bukit Batok
VIDA,"1,700,000",839.59,"2,025",29-Oct-20,5 PECK HAY ROAD #12-01,Resale,Strata,78,"21,795",-,Apartment,1,Freehold,2009,Private,228307,9,22,Central Region,Newton
TWIN WATERFALLS,"875,000",914.94,956,29-Oct-20,100 PUNGGOL WALK #06-03,Resale,Strata,85,"10,294",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,Private,828790,19,82,North East Region,Punggol
SELETAR HILLS ESTATE,"6,800,000","4,245.32","1,602",29-Oct-20,56 SELETAR HILLS DRIVE,Resale,Land,394.4,"17,241",-,Detached House,1,999 yrs from 01/01/1879,-,Private,807071,28,80,North East Region,Serangoon
THE METROPOLITAN CONDOMINIUM,"2,800,000","1,894.46","1,478",29-Oct-20,6 ALEXANDRA VIEW #10-03,Resale,Strata,176,"15,909",-,Condominium,1,99 yrs from 17/02/2006,2009,Private,158746,3,15,Central Region,Bukit Merah
ARCHIPELAGO,"1,700,000","1,539.25","1,104",29-Oct-20,501 BEDOK RESERVOIR ROAD #01-05,Resale,Strata,143,"11,888",-,Condominium,1,99 yrs from 01/06/2011,2015,HDB,479267,16,47,East Region,Bedok
RAFFLESIA CONDOMINIUM,"1,430,000","1,194.80","1,197",29-Oct-20,31 BISHAN STREET 21 #16-02,Resale,Strata,111,"12,883",-,Condominium,1,99 yrs from 18/07/1997,2003,HDB,579800,20,57,Central Region,Bishan
MAPLE WOODS,"2,850,000","1,496.20","1,905",29-Oct-20,987 BUKIT TIMAH ROAD #03-02,Resale,Strata,139,"20,504",-,Condominium,1,Freehold,1997,Private,589628,21,58,Central Region,Bukit Timah
1 CANBERRA,"900,000","1,205.57",747,29-Oct-20,25 CANBERRA DRIVE #01-50,Resale,Strata,112,"8,036",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,HDB,768078,27,76,North Region,Yishun
CAVAN SUITES,"685,000",452.09,"1,515",29-Oct-20,11 CAVAN ROAD #03-04,Resale,Strata,42,"16,310",-,Apartment,1,Freehold,2012,HDB,209848,8,20,Central Region,Kallang
TURQUOISE,"3,180,000","2,088.22","1,523",29-Oct-20,51 COVE DRIVE #03-07,Resale,Strata,194,"16,392",-,Condominium,1,99 yrs from 12/03/2007,2010,Private,98393,4,9,Central Region,Southern Islands
AURALIS,"1,035,000",710.42,"1,457",29-Oct-20,587 EAST COAST ROAD #04-06,Resale,Strata,66,"15,682",-,Apartment,1,Freehold,2013,HDB,423423,15,42,East Region,Bedok
THE SEA VIEW,"2,318,888","1,216.33","1,906",29-Oct-20,31 AMBER ROAD #05-08,Resale,Strata,113,"20,521",-,Condominium,1,Freehold,2008,HDB,439943,15,43,Central Region,Marine Parade
AMBER RESIDENCES,"4,380,000","4,079.56","1,074",29-Oct-20,50 AMBER ROAD #21-05,Resale,Strata,379,"11,557",-,Condominium,1,Freehold,2011,HDB,439888,15,43,Central Region,Marine Parade
SELETAR SPRINGS CONDOMINIUM,"1,200,000","1,636.13",733,29-Oct-20,104 GERALD DRIVE #01-62,Resale,Strata,152,"7,895",-,Condominium,1,99 yrs from 12/08/1997,2000,Private,798594,28,79,North East Region,Hougang
LUSH ACRES,"1,080,000","1,130.22",956,29-Oct-20,3 FERNVALE CLOSE #10-07,Resale,Strata,105,"10,286",-,Executive Condominium,1,99 yrs from 13/02/2013,2016,HDB,797486,28,79,North East Region,Sengkang
TANGERINE GROVE,"1,450,000","1,194.80","1,214",29-Oct-20,3 PAYA LEBAR CRESCENT #04-13,Resale,Strata,111,"13,063",-,Condominium,1,Freehold,2007,Private,534239,19,53,North East Region,Hougang
ASPEN HEIGHTS,"2,768,000","1,603.84","1,726",29-Oct-20,261 RIVER VALLEY ROAD #07-20,Resale,Strata,149,"18,577",-,Condominium,1,999 yrs from 01/07/1841,1998,Private,238307,9,23,Central Region,River Valley
TWO8ONE STUDIO,"1,380,000","1,227.10","1,125",29-Oct-20,281 RIVER VALLEY ROAD #08-01,Resale,Strata,114,"12,105",-,Apartment,1,999 yrs from 01/07/1841,2012,HDB,238322,9,23,Central Region,River Valley
OPTIMA @ TANAH MERAH,"1,180,000","1,097.93","1,075",29-Oct-20,82 TANAH MERAH KECHIL AVENUE #11-09,Resale,Strata,102,"11,569",-,Condominium,1,99 yrs from 09/12/2008,2012,HDB,465515,16,46,East Region,Bedok
SIMEI GREEN CONDOMINIUM,"1,095,000","1,560.78",702,29-Oct-20,11 SIMEI STREET 4 #01-02,Resale,Strata,145,"7,552",-,Executive Condominium,1,99 yrs from 14/11/1996,1999,Private,529866,18,52,East Region,Tampines
8 SAINT THOMAS,"2,830,000","1,044.11","2,710",29-Oct-20,8 ST. THOMAS WALK #24-01,Resale,Strata,97,"29,175",-,Condominium,1,Freehold,2018,Private,238146,9,23,Central Region,River Valley
WATERFRONT ISLE,"1,460,000","1,259.39","1,159",29-Oct-20,730 BEDOK RESERVOIR ROAD #06-05,Resale,Strata,117,"12,479",-,Condominium,1,99 yrs from 26/11/2009,2015,Private,479261,16,47,East Region,Bedok
RIVER ISLES,"1,185,000","1,173.28","1,010",29-Oct-20,56 EDGEDALE PLAINS #10-10,Resale,Strata,109,"10,872",-,Condominium,1,99 yrs from 06/02/2012,2015,HDB,828822,19,82,North East Region,Punggol
SOMMERVILLE PARK,"2,220,000","1,302.44","1,704",29-Oct-20,75 FARRER DRIVE #07-01,Resale,Strata,121,"18,347",-,Condominium,1,Freehold,1985,HDB,259281,10,25,Central Region,Tanglin
N.A.,"2,568,000","4,049.42",634,29-Oct-20,11 JALAN GELEGAR,Resale,Land,376.2,"6,826",-,Semi-Detached House,1,Freehold,1969,Private,739777,25,73,North Region,Sungei Kadut
A TREASURE TROVE,"1,275,000","1,044.11","1,221",29-Oct-20,64 PUNGGOL WALK #13-30,Resale,Strata,97,"13,144",-,Condominium,1,99 yrs from 09/03/2011,2015,HDB,828782,19,82,North East Region,Punggol
THE MORNING GLORY,"910,000","1,065.64",854,29-Oct-20,24 SIRAT ROAD #02-01,Resale,Strata,99,"9,192",-,Apartment,1,Freehold,2003,Private,545782,19,54,North East Region,Hougang
LAKEVILLE,"1,120,000",775.01,"1,445",29-Oct-20,9 JURONG LAKE LINK #15-36,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs from 30/04/2013,2017,Private,648164,22,64,West Region,Jurong West
MI CASA,"960,000","1,248.62",769,29-Oct-20,327 CHOA CHU KANG AVENUE 3 #06-33,Resale,Strata,116,"8,276",-,Condominium,1,99 yrs from 25/08/2008,2012,Private,689867,23,68,West Region,Choa Chu Kang
EUPHONY GARDENS,"720,000","1,205.57",597,29-Oct-20,5 JALAN MATA AYER #01-26,Resale,Strata,112,"6,429",-,Condominium,1,99 yrs from 25/02/1998,2001,Private,759151,27,75,North Region,Mandai
MARINA BAY RESIDENCES,"2,300,000","1,130.22","2,035",29-Oct-20,18 MARINA BOULEVARD #37-02,Resale,Strata,105,"21,905",-,Condominium,1,99 yrs from 11/10/2005,2010,Private,18980,1,1,Central Region,Downtown Core
WINDERMERE,"965,000","1,431.61",674,29-Oct-20,22 CHOA CHU KANG STREET 64 #05-04,Resale,Strata,133,"7,256",-,Executive Condominium,1,99 yrs from 03/03/1997,1999,HDB,689094,23,68,West Region,Choa Chu Kang
THE MINTON,"1,500,000","1,323.97","1,133",29-Oct-20,12C HOUGANG STREET 11 #14-68,Resale,Strata,123,"12,195",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534072,19,53,North East Region,Hougang
BARTLEY RESIDENCES,"660,000",462.85,"1,426",29-Oct-20,3A LORONG HOW SUN #04-16,Resale,Strata,43,"15,349",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536561,19,53,North East Region,Serangoon
HILLVIEW GREEN,"1,130,000","1,001.05","1,129",29-Oct-20,61 HUME AVENUE #04-02,Resale,Strata,93,"12,151",-,Condominium,1,999 yrs from 19/05/1883,1998,HDB,598741,21,59,West Region,Bukit Batok
PARK PLACE RESIDENCES AT PLQ,"950,000",484.38,"1,961",29-Oct-20,2 PAYA LEBAR ROAD #09-01,Sub Sale,Strata,45,"21,111",-,Apartment,1,99 yrs from 29/06/2015,2019,Private,409053,14,40,Central Region,Geylang
N.A.,"4,000,000","3,580.11","1,117",29-Oct-20,50 BOUNDARY ROAD,Resale,Land,332.6,"12,026",-,Semi-Detached House,1,Freehold,2010,Private,549974,19,54,North East Region,Serangoon
TWIN WATERFALLS,"1,060,000","1,119.46",947,29-Oct-20,116 PUNGGOL WALK #09-35,Resale,Strata,104,"10,192",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,Private,828768,19,82,North East Region,Punggol
THE LINCOLN MODERN,"2,270,000","1,377.79","1,648",29-Oct-20,20 LINCOLN ROAD #24-05,Resale,Strata,128,"17,734",-,Apartment,1,Freehold,2003,Private,308353,11,30,Central Region,Novena
TAI KENG GARDENS,"2,328,000","1,870.78","1,244",29-Oct-20,18 TAI KENG LANE,Resale,Land,173.8,"13,395",-,Terrace House,1,Freehold,-,Private,535268,19,53,North East Region,Hougang
JADESCAPE,"1,420,000",764.24,"1,858",30-Oct-20,2 SHUNFU ROAD #22-09,New Sale,Strata,71,"20,000",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575742,20,57,Central Region,Bishan
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",30-Oct-20,17 BIDADARI PARK DRIVE #05-11,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367806,13,36,Central Region,Toa Payoh
PARK COLONIAL,"1,291,000",602.78,"2,142",30-Oct-20,12 WOODLEIGH LANE #14-49,New Sale,Strata,56,"23,054",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,HDB,357658,13,35,Central Region,Toa Payoh
THE GARDEN RESIDENCES,"2,190,700","1,539.25","1,423",30-Oct-20,5 SERANGOON NORTH VIEW #06-28,New Sale,Strata,143,"15,320",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554345,19,55,North East Region,Serangoon
FOURTH AVENUE RESIDENCES,"2,332,000","1,076.40","2,166",30-Oct-20,8 FOURTH AVENUE #01-23,New Sale,Strata,100,"23,320",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,268674,10,26,Central Region,Bukit Timah
DAINTREE RESIDENCE,"992,460",559.73,"1,773",30-Oct-20,11K TOH TUCK ROAD #02-51,New Sale,Strata,52,"19,086",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596132,21,59,Central Region,Bukit Timah
THE ESSENCE,"861,700",688.9,"1,251",30-Oct-20,1 CHONG KUO ROAD #05-15,New Sale,Strata,64,"13,464",-,Apartment,1,99 yrs from 04/05/2018,Uncompleted,Private,779830,26,77,North Region,Yishun
PIERMONT GRAND,"998,730",839.59,"1,190",30-Oct-20,46 SUMANG WALK #14-53,New Sale,Strata,78,"12,804",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828628,19,82,North East Region,Punggol
TREASURE AT TAMPINES,"1,466,000","1,033.34","1,419",30-Oct-20,27 TAMPINES LANE #12-93,New Sale,Strata,96,"15,271",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528472,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,413,000","1,011.82","1,396",30-Oct-20,41 TAMPINES LANE #11-135,New Sale,Strata,94,"15,032",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528465,18,52,East Region,Tampines
ONE PEARL BANK,"1,437,000",570.49,"2,519",30-Oct-20,1 PEARL BANK #25-20,New Sale,Strata,53,"27,113",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,3,16,Central Region,Outram
SENGKANG GRAND RESIDENCES,"854,400",473.62,"1,804",30-Oct-20,88 COMPASSVALE BOW #09-75,New Sale,Strata,44,"19,418",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544574,19,54,North East Region,Sengkang
AVENUE SOUTH RESIDENCE,"1,688,000",731.95,"2,306",30-Oct-20,13 SILAT AVENUE #50-46,New Sale,Strata,68,"24,824",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,3,16,Central Region,Bukit Merah
MEYER MANSION,"3,771,600","1,496.20","2,521",30-Oct-20,79 MEYER ROAD #14-03,New Sale,Strata,139,"27,134",-,Apartment,1,Freehold,Uncompleted,N.A,437906,15,43,Central Region,Marine Parade
PARC CANBERRA,"1,075,000",925.7,"1,161",30-Oct-20,1 CANBERRA WALK #11-01,New Sale,Strata,86,"12,500",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,757063,27,75,North Region,Sembawang
PARC CANBERRA,"1,041,000",925.7,"1,125",30-Oct-20,3 CANBERRA WALK #01-08,New Sale,Strata,86,"12,105",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757064,27,75,North Region,Sembawang
FORETT AT BUKIT TIMAH,"1,668,000",914.94,"1,823",30-Oct-20,32B TOH TUCK ROAD #09-18,New Sale,Strata,85,"19,624",-,Apartment,1,Freehold,Uncompleted,N.A,596111,21,59,Central Region,Bukit Timah
FORETT AT BUKIT TIMAH,"1,441,000",731.95,"1,969",30-Oct-20,38A TOH TUCK ROAD #01-80,New Sale,Strata,68,"21,191",-,Apartment,1,Freehold,Uncompleted,HDB,596116,21,59,Central Region,Bukit Timah
PENROSE,"1,793,000","1,097.93","1,633",30-Oct-20,22 SIMS DRIVE #10-16,New Sale,Strata,102,"17,578",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387396,14,38,Central Region,Geylang
TORIE MANSIONS,"1,465,000","1,442.38","1,016",30-Oct-20,79C EVERITT ROAD,Resale,Strata,134,"10,933",-,Apartment,1,Freehold,1993,HDB,428620,15,42,Central Region,Geylang
HIGH PARK RESIDENCES,"615,000",452.09,"1,360",30-Oct-20,31 FERNVALE ROAD #10-52,Resale,Strata,42,"14,643",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797417,28,79,North East Region,Sengkang
HAZEL PARK CONDOMINIUM,"1,290,000","1,205.57","1,070",30-Oct-20,15 HAZEL PARK TERRACE #01-02,Resale,Strata,112,"11,518",-,Condominium,1,999 yrs from 25/09/1882,2000,HDB,678943,23,67,West Region,Bukit Panjang
MERAWOODS,"2,100,000","1,937.52","1,084",30-Oct-20,136A HILLVIEW AVENUE #07-02,Resale,Strata,180,"11,667",-,Condominium,1,999 yrs from 12/10/1885,1999,Private,669606,23,66,West Region,Bukit Batok
NATURA@HILLVIEW,"710,000",538.2,"1,319",30-Oct-20,20 HILLVIEW TERRACE #09-10,Resale,Strata,50,"14,200",-,Apartment,1,Freehold,2015,HDB,669231,23,66,West Region,Bukit Batok
CENTRAL VIEW,"1,040,000","1,259.39",826,30-Oct-20,50 HOUGANG STREET 11 #11-02,Resale,Strata,117,"8,889",-,Condominium,1,99 yrs from 20/03/1998,2002,HDB,538749,19,53,North East Region,Hougang
REGENCY SUITES,"1,750,000",979.52,"1,787",30-Oct-20,36 KIM TIAN ROAD #15-02,Resale,Strata,91,"19,231",-,Apartment,1,Freehold,2008,HDB,169279,3,16,Central Region,Bukit Merah
CHENG SOON GARDEN,"3,350,000","2,088.22","1,604",30-Oct-20,24 KISMIS AVENUE,Resale,Land,194,"17,268",-,Terrace House,1,Freehold,1982,Private,598201,21,59,Central Region,Bukit Timah
N.A.,"4,350,000","4,534.87",959,30-Oct-20,62 JALAN ANGIN LAUT,Resale,Land,421.3,"10,325",-,Semi-Detached House,1,Freehold,1985,HDB,489263,16,48,East Region,Tampines
CAPITOL PARK,"9,600,000","4,984.81","1,926",30-Oct-20,46 JALAN UNGGAS,Resale,Land,463.1,"20,730",-,Detached House,1,Freehold,2011,Private,298936,11,29,Central Region,Novena
D' CASTILIA,"678,000",602.78,"1,125",30-Oct-20,45 JOO CHIAT LANE #02-02,Resale,Strata,56,"12,107",-,Apartment,1,Freehold,2012,Private,428104,15,42,Central Region,Geylang
N.A.,"2,220,000","1,621.06","1,369",30-Oct-20,171 JOO CHIAT TERRACE,Resale,Land,150.6,"14,741",-,Terrace House,1,Freehold,-,Private,427318,15,42,Central Region,Geylang
TANGLIN REGENCY,"1,600,000","1,108.69","1,443",30-Oct-20,381 TANGLIN ROAD #12-07,Resale,Strata,103,"15,534",-,Condominium,1,99 yrs from 01/05/1994,1998,Private,247965,10,24,Central Region,Bukit Merah
ENG AUN MANSION,"1,100,000",871.88,"1,262",30-Oct-20,322C THOMSON ROAD,Resale,Strata,81,"13,580",-,Apartment,1,Freehold,-,Private,307665,11,30,Central Region,Novena
EAST COAST RESIDENCES,"790,000",516.67,"1,529",30-Oct-20,412 UPPER EAST COAST ROAD #05-07,Resale,Strata,48,"16,458",-,Apartment,1,Freehold,2011,HDB,466488,16,46,East Region,Bedok
SUNRISE VILLA,"2,450,000","1,885.85","1,299",30-Oct-20,21 SUNRISE DRIVE,Resale,Land,175.2,"13,984",-,Terrace House,1,Freehold,1985,Private,806524,28,80,North East Region,Ang Mo Kio
THE ALPS RESIDENCES,"680,000",495.14,"1,373",30-Oct-20,107 TAMPINES STREET 86 #07-27,Sub Sale,Strata,46,"14,783",-,Condominium,1,99 yrs from 03/08/2015,2019,Private,528533,18,52,East Region,Tampines
N.A.,"3,100,000","1,889.08","1,641",30-Oct-20,11 LORONG 6 REALTY PARK,Resale,Land,175.5,"17,664",-,Terrace House,1,999 yrs from 01/09/1876,-,Private,536825,19,53,North East Region,Hougang
3 ORCHARD BY-THE-PARK,"6,610,100","1,862.17","3,550",30-Oct-20,3 ORCHARD BOULEVARD #12-02,Resale,Strata,173,"38,209",-,Condominium,1,Freehold,2017,Private,248653,10,24,Central Region,Orchard
PARK VILLAS,"1,880,000","1,651.20","1,139",30-Oct-20,43 PARK VILLAS RISE,Resale,Land,153.4,"12,256",-,Terrace House,1,99 yrs from 01/05/1994,1997,Private,545365,19,54,North East Region,Hougang
RIPPLE BAY,"1,300,000","1,087.16","1,196",30-Oct-20,10 PASIR RIS LINK #11-40,Resale,Strata,101,"12,871",-,Condominium,1,99 yrs from 10/08/2011,2015,Private,518163,18,51,East Region,Pasir Ris
WATERCOLOURS,"830,000",958,866,30-Oct-20,23 PASIR RIS LINK #11-10,Resale,Strata,89,"9,326",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,HDB,518169,18,51,East Region,Pasir Ris
WATERCOLOURS,"1,270,000","1,657.66",766,30-Oct-20,33 PASIR RIS LINK #01-31,Resale,Strata,154,"8,247",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,HDB,518154,18,51,East Region,Pasir Ris
FLAMINGO VALLEY,"1,650,000","1,151.75","1,433",30-Oct-20,460 SIGLAP ROAD #01-02,Resale,Strata,107,"15,421",-,Condominium,1,Freehold,2014,Private,455939,15,45,East Region,Bedok
FLAMINGO VALLEY,"1,630,888","1,151.75","1,416",30-Oct-20,460 SIGLAP ROAD #03-02,Resale,Strata,107,"15,242",-,Condominium,1,Freehold,2014,Private,455939,15,45,East Region,Bedok
MODENA,"1,142,000","1,410.08",810,30-Oct-20,39 SIMEI STREET 4 #04-17,Resale,Strata,131,"8,718",-,Condominium,1,99 yrs from 06/12/1997,2001,Private,529871,18,52,East Region,Tampines
COSTA DEL SOL,"1,839,000","1,345.50","1,367",30-Oct-20,70 BAYSHORE ROAD #27-11,Resale,Strata,125,"14,712",-,Condominium,1,99 yrs from 05/05/1997,2004,Private,469987,16,46,East Region,Bedok
THE SCENIC @ BRADDELL,"595,000",452.09,"1,316",30-Oct-20,52 BRADDELL ROAD #03-06,Resale,Strata,42,"14,167",-,Apartment,1,Freehold,2010,Private,359944,13,35,North East Region,Serangoon
THE CASCADIA,"1,588,000",882.65,"1,799",30-Oct-20,945 BUKIT TIMAH ROAD #08-53,Resale,Strata,82,"19,366",-,Condominium,1,Freehold,2010,Private,589660,21,58,Central Region,Bukit Timah
CAVENAGH GARDENS,"1,900,000","1,550.02","1,226",30-Oct-20,73 CAVENAGH ROAD #04-378,Resale,Strata,144,"13,194",-,Apartment,1,Freehold,-,Private,229624,9,22,Central Region,Newton
COMMONWEALTH TOWERS,"795,000",452.09,"1,759",30-Oct-20,230 COMMONWEALTH AVENUE #10-02,Resale,Strata,42,"18,929",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149739,3,14,Central Region,Queenstown
THE BLOSSOMVALE,"2,200,000","1,431.61","1,537",30-Oct-20,900 DUNEARN ROAD #03-23,Resale,Strata,133,"16,541",-,Condominium,1,999 yrs from 15/08/1884,1998,Private,589473,21,58,Central Region,Bukit Timah
FAR HORIZON GARDENS,"965,000","1,151.75",838,30-Oct-20,9 ANG MO KIO AVENUE 9 #02-02,Resale,Strata,107,"9,019",-,Condominium,1,99 yrs from 08/03/1982,1986,Private,569762,20,56,North East Region,Ang Mo Kio
SKYLINE @ ORCHARD BOULEVARD,"17,650,000","3,767.40","4,685",30-Oct-20,23 ANGULLIA PARK #30-01,Resale,Strata,350,"50,429",-,Apartment,1,Freehold,2015,Private,239975,9,23,Central Region,River Valley
SERANGOON GARDEN ESTATE,"4,138,000","2,799.72","1,478",30-Oct-20,56 BODMIN DRIVE,Resale,Land,260.1,"15,909",-,Semi-Detached House,1,999 yrs from 01/01/1955,-,Private,559655,19,55,North East Region,Serangoon
THOMSON VIEW CONDOMINIUM,"2,100,000","2,023.63","1,038",30-Oct-20,7 BRIGHT HILL DRIVE #11-07,Resale,Strata,188,"11,170",-,Condominium,1,99 yrs from 07/04/1975,1987,HDB,579599,20,57,Central Region,Bishan
N.A.,"1,550,000","1,474.67","1,051",30-Oct-20,28 BRISTOL ROAD #03-02,Resale,Strata,137,"11,314",-,Apartment,1,Freehold,1994,Private,219849,8,21,Central Region,Kallang
OPERA ESTATE,"3,420,000","2,116.20","1,616",30-Oct-20,86 DIDO STREET,Resale,Land,196.6,"17,396",-,Terrace House,1,Freehold,-,Private,459505,15,45,East Region,Bedok
FABER CREST,"1,150,000","1,270.15",905,30-Oct-20,50F FABER HEIGHTS #03-44,Resale,Strata,118,"9,746",-,Condominium,1,99 yrs from 12/06/1996,2001,Private,129200,5,12,West Region,Clementi
HIGH PARK RESIDENCES,"591,000",441.32,"1,339",30-Oct-20,31 FERNVALE ROAD #11-45,Resale,Strata,41,"14,415",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797417,28,79,North East Region,Sengkang
N.A.,"2,450,000","2,029.01","1,207",30-Oct-20,17C LIM TUA TOW ROAD,Resale,Land,188.5,"12,997",-,Terrace House,1,Freehold,-,Private,547755,19,54,North East Region,Serangoon
LLOYD SIXTYFIVE,"1,890,000",602.78,"3,135",30-Oct-20,65 LLOYD ROAD #02-05,Resale,Strata,56,"33,750",-,Apartment,1,Freehold,2016,Private,239114,9,23,Central Region,River Valley
PARC PALAIS,"1,150,000","1,076.40","1,068",30-Oct-20,49 HUME AVENUE #01-03,Resale,Strata,100,"11,500",-,Condominium,1,Freehold,1999,Private,598749,21,59,West Region,Bukit Batok
N.A.,"3,000,000","1,575.85","1,904",30-Oct-20,23 MARTABAN ROAD,Resale,Land,146.4,"20,492",-,Terrace House,1,Freehold,-,Private,328647,12,32,Central Region,Novena
