Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
FORETT AT BUKIT TIMAH,"2,697,000","1,302.44","2,071",06-Sep-21,38B TOH TUCK ROAD #01-85,New Sale,Strata,121,"22,289",-,Apartment,1,Freehold,Uncompleted,N.A,596117,21,59,Central Region,Bukit Timah
LEEDON GREEN,"1,471,000",538.2,"2,733",06-Sep-21,32 LEEDON HEIGHTS #04-31,New Sale,Strata,50,"29,420",-,Condominium,1,Freehold,Uncompleted,Private,266075,10,26,Central Region,Bukit Timah
IRWELL HILL RESIDENCES,"1,844,000",667.37,"2,763",06-Sep-21,6 IRWELL HILL #21-09,New Sale,Strata,62,"29,742",-,Apartment,1,99 yrs from 13/04/2020,Uncompleted,N.A,239590,9,23,Central Region,River Valley
CENTRA HEIGHTS,"700,000",430.56,"1,626",06-Sep-21,455 SIMS AVENUE #12-02,Resale,Strata,40,"17,500",-,Apartment,1,Freehold,2014,Private,387607,14,38,Central Region,Geylang
THE SILVER FIR,"1,372,800",947.23,"1,449",06-Sep-21,9 BUTTERWORTH LANE #03-01,Resale,Strata,88,"15,600",-,Apartment,1,Freehold,2013,Private,439424,15,43,Central Region,Geylang
CEYLON CREST,"2,220,000","1,926.76","1,152",06-Sep-21,30 CEYLON ROAD #05-01,Resale,Strata,179,"12,402",-,Apartment,1,Freehold,2005,Private,429623,15,42,Central Region,Marine Parade
THE CENTRIO,"1,560,000",979.52,"1,593",06-Sep-21,53 IRRAWADDY ROAD #09-01,Resale,Strata,91,"17,143",-,Apartment,1,Freehold,2009,Private,329552,12,32,Central Region,Novena
MARINA ONE RESIDENCES,"1,663,800",710.42,"2,342",06-Sep-21,23 MARINA WAY #14-21,Resale,Strata,66,"25,209",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,18979,1,1,Central Region,Downtown Core
VERTICUS,"1,738,000",936.47,"1,856",06-Sep-21,3 JALAN KEMAMAN #06-05,New Sale,Strata,87,"19,977",-,Apartment,1,Freehold,Uncompleted,N.A,329343,12,32,Central Region,Novena
MOOI RESIDENCES,"2,248,000",882.65,"2,547",06-Sep-21,139 HOLLAND ROAD #04-05,New Sale,Strata,82,"27,415",-,Apartment,1,Freehold,Uncompleted,N.A,278573,10,27,Central Region,Bukit Timah
THE VENUE RESIDENCES,"1,295,000",839.59,"1,542",06-Sep-21,6 TAI THONG CRESCENT #15-03,Resale,Strata,78,"16,603",-,Apartment,1,99 yrs from 05/12/2012,2017,Private,347840,13,34,Central Region,Toa Payoh
CHELSEA GARDENS,"4,400,000","2,508.01","1,754",06-Sep-21,2 WALSHE ROAD #05-01,Resale,Strata,233,"18,884",-,Condominium,1,Freehold,2000,Private,257662,10,25,Central Region,Tanglin
RIVERGATE,"3,650,000","1,506.96","2,422",06-Sep-21,93 ROBERTSON QUAY #13-04,Resale,Strata,140,"26,071",-,Apartment,1,Freehold,2009,Private,238255,9,23,Central Region,Singapore River
1919,"1,600,000",785.77,"2,036",06-Sep-21,110 SOPHIA ROAD #03-02,Resale,Strata,73,"21,918",-,Apartment,1,Freehold,2015,Private,228175,9,22,Central Region,Rochor
THE LIGHT @ CAIRNHILL,"3,600,000","1,657.66","2,172",06-Sep-21,19 CAIRNHILL CIRCLE #11-02,Resale,Strata,154,"23,377",-,Condominium,1,Freehold,2004,Private,229768,9,22,Central Region,Newton
SIMS URBAN OASIS,"955,000",624.31,"1,530",06-Sep-21,2 SIMS DRIVE #06-11,Resale,Strata,58,"16,466",-,Condominium,1,99 yrs from 29/07/2014,2017,Private,387386,14,38,Central Region,Geylang
N.A.,"3,258,000","1,771.75","1,839",06-Sep-21,212 ONAN ROAD,Resale,Land,164.6,"19,793",-,Terrace House,1,Freehold,-,Private,424594,15,42,Central Region,Geylang
MING TECK PARK,"5,750,000","2,206.62","2,606",06-Sep-21,91 MING TECK PARK,Resale,Land,205,"28,049",-,Terrace House,1,999 yrs from 01/09/1876,2020,Private,277458,10,27,Central Region,Bukit Timah
V ON SHENTON,"3,582,928","1,754.53","2,042",06-Sep-21,5A SHENTON WAY #42-15,Resale,Strata,163,"21,981",-,Apartment,1,99 yrs from 29/11/2011,2017,Private,68814,1,6,Central Region,Downtown Core
GUILLEMARD SUITES,"1,400,000","1,119.46","1,251",06-Sep-21,213 GUILLEMARD ROAD #05-32,Resale,Strata,104,"13,462",-,Apartment,1,Freehold,2017,Private,399733,14,39,Central Region,Geylang
PINE GROVE,"1,770,000","1,754.53","1,009",07-Sep-21,1K PINE GROVE #02-40,Resale,Strata,163,"10,859",-,Condominium,1,99 yrs from 01/11/1984,-,Private,599001,21,59,Central Region,Bukit Timah
SCOTTS SQUARE,"2,165,100",624.31,"3,468",07-Sep-21,8 SCOTTS ROAD #33-04,Resale,Strata,58,"37,329",-,Apartment,1,Freehold,2011,Private,228238,9,22,Central Region,Orchard
STURDEE VIEW,"1,650,000","1,474.67","1,119",07-Sep-21,60 STURDEE ROAD NORTH #03-01,Resale,Strata,137,"12,044",-,Apartment,1,Freehold,1999,Private,207851,8,20,Central Region,Kallang
SANCTUARY GREEN,"1,685,000","1,399.32","1,204",07-Sep-21,187 TANJONG RHU ROAD #03-05,Resale,Strata,130,"12,962",-,Condominium,1,99 yrs from 17/03/1997,2003,Private,436925,15,43,Central Region,Kallang
THE SHORE RESIDENCES,"980,000",592.02,"1,655",07-Sep-21,81 AMBER ROAD #10-02,Resale,Strata,55,"17,818",-,Condominium,1,103 yrs from 18/08/2009,2014,Private,439893,15,43,Central Region,Marine Parade
THE REGENCY AT TIONG BAHRU,"1,850,000",925.7,"1,998",07-Sep-21,36 CHAY YAN STREET #07-01,Resale,Strata,86,"21,512",-,Condominium,1,Freehold,2010,Private,169905,3,16,Central Region,Bukit Merah
COMMONWEALTH TOWERS,"895,000",473.62,"1,890",07-Sep-21,230 COMMONWEALTH AVENUE #27-01,Resale,Strata,44,"20,341",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149739,3,14,Central Region,Queenstown
QUESTA @ DUNMAN,"1,268,000",753.48,"1,683",07-Sep-21,543 DUNMAN ROAD #18-10,Resale,Strata,70,"18,114",-,Apartment,1,Freehold,2013,Private,439219,15,43,Central Region,Geylang
N.A.,"4,100,000","2,889.06","1,419",07-Sep-21,31 JALAN BUNGA RAMPAI,Resale,Land,268.4,"15,276",-,Terrace House,1,Freehold,1973,Private,538413,19,53,Central Region,Toa Payoh
MARINA BAY RESIDENCES,"19,350,000","4,488.59","4,311",07-Sep-21,18 MARINA BOULEVARD #51-01,Resale,Strata,417,"46,403",-,Condominium,1,99 yrs from 11/10/2005,2010,Private,18980,1,1,Central Region,Downtown Core
COTE D'AZUR,"2,480,000","1,539.25","1,611",07-Sep-21,66 MARINE PARADE ROAD #20-10,Resale,Strata,143,"17,343",-,Condominium,1,99 yrs from 25/07/2001,2004,Private,449300,15,44,Central Region,Marine Parade
THE MAKENA,"1,680,000","1,151.75","1,459",07-Sep-21,123 MEYER ROAD #01-01,Resale,Strata,107,"15,701",-,Condominium,1,Freehold,1998,Private,437934,15,43,Central Region,Marine Parade
FOURTH AVENUE RESIDENCES,"1,206,000",473.62,"2,546",07-Sep-21,12 FOURTH AVENUE #06-38,New Sale,Strata,44,"27,409",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,268676,10,26,Central Region,Bukit Timah
LA MARIPOSA,"1,975,050","1,130.22","1,747",07-Sep-21,35 MANGIS ROAD #05-03,New Sale,Strata,105,"18,810",-,Apartment,1,Freehold,Uncompleted,N.A,424970,15,42,Central Region,Geylang
LA MARIPOSA,"1,967,130","1,130.22","1,740",07-Sep-21,35 MANGIS ROAD #04-03,New Sale,Strata,105,"18,735",-,Apartment,1,Freehold,Uncompleted,N.A,424970,15,42,Central Region,Geylang
ONE PEARL BANK,"2,046,000",839.59,"2,437",07-Sep-21,1 PEARL BANK #20-11,New Sale,Strata,78,"26,231",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,3,16,Central Region,Outram
NORMANTON PARK,"952,000",527.44,"1,805",07-Sep-21,47 NORMANTON PARK #06-17,New Sale,Strata,49,"19,429",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,Private,119028,5,11,Central Region,Queenstown
NORMANTON PARK,"983,000",527.44,"1,864",07-Sep-21,49 NORMANTON PARK #17-25,New Sale,Strata,49,"20,061",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,Private,117280,5,11,Central Region,Queenstown
NORMANTON PARK,"2,904,000","1,614.60","1,799",07-Sep-21,53 NORMANTON PARK #10-38,New Sale,Strata,150,"19,360",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117282,5,11,Central Region,Queenstown
NORMANTON PARK,"1,934,000","1,065.64","1,815",07-Sep-21,57 NORMANTON PARK #11-55,New Sale,Strata,99,"19,535",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117284,5,11,Central Region,Queenstown
VERDALE,"1,337,800",731.95,"1,828",07-Sep-21,14 DE SOUZA AVENUE #03-39,New Sale,Strata,68,"19,674",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599463,21,59,Central Region,Bukit Timah
AVENUE SOUTH RESIDENCE,"1,651,000",731.95,"2,256",07-Sep-21,11 SILAT AVENUE #41-32,New Sale,Strata,68,"24,279",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168877,3,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"1,592,000",688.9,"2,311",07-Sep-21,11 SILAT AVENUE #46-35,New Sale,Strata,64,"24,875",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168877,3,16,Central Region,Bukit Merah
FORETT AT BUKIT TIMAH,"1,537,000",731.95,"2,100",07-Sep-21,36B TOH TUCK ROAD #02-68,New Sale,Strata,68,"22,603",-,Apartment,1,Freehold,Uncompleted,N.A,596115,21,59,Central Region,Bukit Timah
PENROSE,"2,325,000","1,388.56","1,674",07-Sep-21,20 SIMS DRIVE #12-03,New Sale,Strata,129,"18,023",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387395,14,38,Central Region,Geylang
BALMORAL CREST,"2,000,000","1,097.93","1,822",07-Sep-21,1 BALMORAL CRESCENT #05-03,Resale,Strata,102,"19,608",-,Apartment,1,Freehold,2002,Private,259882,10,25,Central Region,Newton
COMMONWEALTH TOWERS,"2,075,000","1,054.87","1,967",07-Sep-21,232 COMMONWEALTH AVENUE #41-15,Resale,Strata,98,"21,173",-,Condominium,1,99 yrs from 07/05/2013,2017,Private,149740,3,14,Central Region,Queenstown
REFLECTIONS AT KEPPEL BAY,"2,100,000","1,044.11","2,011",07-Sep-21,29 KEPPEL BAY VIEW #24-87,Resale,Strata,97,"21,649",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,98417,4,9,Central Region,Bukit Merah
SKY@ELEVEN,"4,088,000","2,271.20","1,800",07-Sep-21,9 THOMSON LANE #15-07,Resale,Strata,211,"19,374",-,Condominium,1,Freehold,2010,Private,297726,11,29,Central Region,Toa Payoh
N.A.,"2,400,266","1,500.50","1,600",07-Sep-21,66 MULBERRY AVENUE,Resale,Land,139.4,"17,219",-,Terrace House,1,Freehold,-,Private,348405,13,34,Central Region,Toa Payoh
ST THOMAS SUITES,"5,470,000","2,604.89","2,100",07-Sep-21,31 ST. THOMAS WALK #19-01,Resale,Strata,242,"22,603",-,Condominium,1,Freehold,2010,Private,238141,9,23,Central Region,River Valley
BARTLEY VUE,"1,414,000",731.95,"1,932",07-Sep-21,6 JALAN BUNGA RAMPAI #06-03,New Sale,Strata,68,"20,794",-,Apartment,1,99 yrs from 13/04/2020,Uncompleted,N.A,538310,19,53,Central Region,Toa Payoh
BARTLEY VUE,"1,249,000",656.6,"1,902",07-Sep-21,8 JALAN BUNGA RAMPAI #04-06,New Sale,Strata,61,"20,475",-,Apartment,1,99 yrs from 13/04/2020,Uncompleted,Private,538311,19,53,Central Region,Toa Payoh
SANT RITZ,"1,430,000",958,"1,493",07-Sep-21,1 PHENG GECK AVENUE #18-22,Resale,Strata,89,"16,067",-,Condominium,1,99 yrs from 01/10/2012,2016,HDB,348196,13,34,Central Region,Toa Payoh
GEM RESIDENCES,"2,000,000","1,248.62","1,602",07-Sep-21,3 LORONG 5 TOA PAYOH #20-15,Sub Sale,Strata,116,"17,241",-,Condominium,1,99 yrs from 21/09/2015,2019,HDB,319459,12,31,Central Region,Toa Payoh
RIVIERE,"3,349,000","1,216.33","2,753",07-Sep-21,3 JIAK KIM STREET #10-10,New Sale,Strata,113,"29,637",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169424,3,16,Central Region,Singapore River
THE SHELFORD,"2,290,000","1,033.34","2,216",07-Sep-21,1 SHELFORD ROAD #02-02,Resale,Strata,96,"23,854",-,Condominium,1,Freehold,2005,Private,288533,11,28,Central Region,Bukit Timah
THE GRANDHILL,"1,750,000","1,259.39","1,390",07-Sep-21,39 PASIR PANJANG HILL #03-08,Resale,Strata,117,"14,957",-,Condominium,1,Freehold,2006,HDB,118860,5,11,Central Region,Queenstown
SENNETT ESTATE,"4,308,888","2,828.78","1,523",07-Sep-21,34A PHENG GECK AVENUE,Resale,Land,262.8,"16,396",-,Semi-Detached House,1,Freehold,1996,Private,348278,13,34,Central Region,Toa Payoh
DUNEARN 386,"1,528,000",645.84,"2,366",08-Sep-21,386 DUNEARN ROAD #04-05,New Sale,Strata,60,"25,467",-,Apartment,1,Freehold,Uncompleted,N.A,289599,11,28,Central Region,Bukit Timah
NORMANTON PARK,"3,017,000","1,614.60","1,869",08-Sep-21,55 NORMANTON PARK #21-47,New Sale,Strata,150,"20,113",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117283,5,11,Central Region,Queenstown
AVENUE SOUTH RESIDENCE,"1,484,000",656.6,"2,260",08-Sep-21,11 SILAT AVENUE #39-33,New Sale,Strata,61,"24,328",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168877,3,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"1,598,000",688.9,"2,320",08-Sep-21,11 SILAT AVENUE #47-35,New Sale,Strata,64,"24,969",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168877,3,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"2,788,000","1,496.20","1,863",08-Sep-21,13 SILAT AVENUE #11-37,New Sale,Strata,139,"20,058",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,3,16,Central Region,Bukit Merah
FORETT AT BUKIT TIMAH,"2,106,000","1,162.51","1,812",08-Sep-21,40 TOH TUCK ROAD #05-94,New Sale,Strata,108,"19,500",-,Apartment,1,Freehold,Uncompleted,HDB,596717,21,59,Central Region,Bukit Timah
THE AVENIR,"2,515,000",807.3,"3,115",08-Sep-21,8 RIVER VALLEY CLOSE #18-04,New Sale,Strata,75,"33,533",-,Condominium,1,Freehold,Uncompleted,N.A,238432,9,23,Central Region,River Valley
LEEDON GREEN,"1,909,200",699.66,"2,729",08-Sep-21,30 LEEDON HEIGHTS #05-18,New Sale,Strata,65,"29,372",-,Condominium,1,Freehold,Uncompleted,N.A,266223,10,26,Central Region,Bukit Timah
HILLCREST ARCADIA,"3,050,000","2,432.66","1,254",08-Sep-21,259 ARCADIA ROAD #10-01,Resale,Strata,226,"13,496",-,Condominium,1,99 yrs from 01/12/1975,1980,Private,289852,11,28,Central Region,Bukit Timah
ST MARTIN'S APARTMENT,"2,155,000",925.7,"2,328",08-Sep-21,1 ST. MARTIN'S DRIVE #01-02,Resale,Strata,86,"25,058",-,Apartment,1,Freehold,1986,Private,257988,10,25,Central Region,Tanglin
AIRSTREAM,"598,000",409.03,"1,462",08-Sep-21,26 ST. MICHAEL'S ROAD #02-01,Resale,Strata,38,"15,737",-,Apartment,1,Freehold,2012,Private,327994,12,32,Central Region,Kallang
THOMSON GRAND,"1,920,000","1,356.26","1,416",08-Sep-21,21 SIN MING WALK #05-12,Resale,Strata,126,"15,238",-,Condominium,1,99 yrs from 08/02/2010,2015,Private,573915,20,57,Central Region,Bishan
THOMSON GRAND,"1,940,000","1,356.26","1,430",08-Sep-21,21 SIN MING WALK #07-12,Resale,Strata,126,"15,397",-,Condominium,1,99 yrs from 08/02/2010,2015,Private,573915,20,57,Central Region,Bishan
THE BENCOOLEN,"1,200,000",925.7,"1,296",08-Sep-21,180A BENCOOLEN STREET #06-02,Resale,Strata,86,"13,953",-,Apartment,1,99 yrs from 24/06/1995,1999,Private,189647,7,18,Central Region,Rochor
HOOVER PARK,"3,380,000","2,162.49","1,563",08-Sep-21,54 CHUN TIN ROAD,Resale,Land,200.9,"16,824",-,Terrace House,1,Freehold,-,HDB,599628,21,59,Central Region,Bukit Timah
CASABELLA,"2,430,000","1,313.21","1,850",08-Sep-21,176 DUCHESS AVENUE #03-08,Resale,Strata,122,"19,918",-,Condominium,1,Freehold,2005,HDB,269187,10,26,Central Region,Bukit Timah
THE RIVERINE BY THE PARK,"2,600,000","1,302.44","1,996",08-Sep-21,398 KALLANG ROAD #20-01,Resale,Strata,121,"21,488",-,Apartment,1,Freehold,2010,Private,339098,12,33,Central Region,Kallang
REFLECTIONS AT KEPPEL BAY,"2,150,000","1,248.62","1,722",08-Sep-21,7 KEPPEL BAY VIEW #01-28,Resale,Strata,116,"18,534",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,98405,4,9,Central Region,Bukit Merah
KINGSVILLE,"3,298,000","2,421.90","1,362",08-Sep-21,16 KING'S DRIVE,Resale,Land,225,"14,658",-,Semi-Detached House,1,102 yrs from 01/08/1996,1999,Private,266383,10,26,Central Region,Bukit Timah
N.A.,"3,800,000","1,862.17","2,041",08-Sep-21,88 LANGSAT ROAD,Resale,Land,173,"21,965",-,Terrace House,1,Freehold,1972,Private,426746,15,42,Central Region,Geylang
THE BERTH BY THE COVE,"2,523,000","1,657.66","1,522",08-Sep-21,228 OCEAN DRIVE #05-33,Resale,Strata,154,"16,383",-,Condominium,1,99 yrs from 18/03/2004,2006,Private,98616,4,9,Central Region,Southern Islands
NIN RESIDENCE,"1,180,000",904.18,"1,305",08-Sep-21,85 PHENG GECK AVENUE #13-13,Resale,Strata,84,"14,048",-,Apartment,1,99 yrs from 13/09/2010,2014,HDB,348271,13,34,Central Region,Toa Payoh
UNIQUE GARDEN,"2,250,000","3,771.71",597,08-Sep-21,62 TOH YI DRIVE,Resale,Land,350.4,"6,421",-,Semi-Detached House,1,99 yrs from 01/01/1972,1975,Private,596538,21,59,Central Region,Bukit Timah
THE WHITLEY RESIDENCES,"4,600,000","5,651.10",814,08-Sep-21,131G WHITLEY ROAD,Resale,Strata,525,"8,762",-,Semi-Detached House,1,Freehold,2016,Private,297648,11,29,Central Region,Novena
38 I SUITES,"1,170,000",688.9,"1,698",08-Sep-21,38 IPOH LANE #11-01,Resale,Strata,64,"18,281",-,Apartment,1,Freehold,2014,Private,438646,15,43,Central Region,Geylang
THE MEYERISE,"4,928,000","2,055.92","2,397",08-Sep-21,93 MEYER ROAD #13-02,Resale,Strata,191,"25,801",-,Condominium,1,Freehold,2014,Private,437986,15,43,Central Region,Marine Parade
LE HILL CONDOMINIUM,"1,386,000",990.29,"1,400",08-Sep-21,42 PASIR PANJANG HILL #02-09,Resale,Strata,92,"15,065",-,Condominium,1,Freehold,1999,Private,118894,5,11,Central Region,Queenstown
RIVERGATE,"3,520,000","1,496.20","2,353",08-Sep-21,93 ROBERTSON QUAY #10-05,Resale,Strata,139,"25,324",-,Apartment,1,Freehold,2009,Private,238255,9,23,Central Region,Singapore River
VERTICUS,"1,494,000",753.48,"1,983",08-Sep-21,3 JALAN KEMAMAN #10-02,New Sale,Strata,70,"21,343",-,Apartment,1,Freehold,Uncompleted,HDB,329343,12,32,Central Region,Novena
KHEAM HOCK GARDENS,"2,600,000","1,765.30","1,473",08-Sep-21,38 KHEAM HOCK ROAD #02-03,Resale,Strata,164,"15,854",-,Condominium,1,Freehold,1988,Private,298808,11,29,Central Region,Novena
THE ATRIA AT MEYER,"2,460,000","1,345.50","1,828",08-Sep-21,61 MEYER ROAD #17-05,Resale,Strata,125,"19,680",-,Condominium,1,Freehold,1996,Private,437885,15,43,Central Region,Marine Parade
N.A.,"6,035,000","3,850.28","1,567",08-Sep-21,47 POOLE ROAD,Resale,Land,357.7,"16,872",-,Semi-Detached House,1,Freehold,1996,Private,437537,15,43,Central Region,Marine Parade
LUMA,"1,420,000",742.72,"1,912",08-Sep-21,6 RIVER VALLEY GROVE #16-01,Resale,Strata,69,"20,580",-,Apartment,1,Freehold,2011,Private,238403,9,23,Central Region,River Valley
N.A.,"7,050,000","5,477.80","1,287",08-Sep-21,145 HOLLAND ROAD,Resale,Land,508.9,"13,853",-,Detached House,1,Freehold,-,Private,278577,10,27,Central Region,Bukit Timah
THE SPRINGS,"2,300,000","1,367.03","1,682",08-Sep-21,3 MOULMEIN RISE #17-01,Resale,Strata,127,"18,110",-,Apartment,1,Freehold,2003,HDB,308144,11,30,Central Region,Novena
10 SHELFORD,"815,000",430.56,"1,893",08-Sep-21,10 SHELFORD ROAD #01-06,Resale,Strata,40,"20,375",-,Apartment,1,Freehold,2014,Private,288353,11,28,Central Region,Bukit Timah
RIVIERE,"2,184,000",839.59,"2,601",08-Sep-21,3 JIAK KIM STREET #02-11,New Sale,Strata,78,"28,000",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169424,3,16,Central Region,Singapore River
JADESCAPE,"2,107,810","1,259.39","1,674",09-Sep-21,10 SHUNFU ROAD #18-36,New Sale,Strata,117,"18,015",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575746,20,57,Central Region,Bishan
JADESCAPE,"3,530,000","2,098.98","1,682",09-Sep-21,10 SHUNFU ROAD #11-40,New Sale,Strata,195,"18,103",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575746,20,57,Central Region,Bishan
THE WOODLEIGH RESIDENCES,"2,138,000",958,"2,232",09-Sep-21,31 BIDADARI PARK DRIVE #10-56,New Sale,Strata,89,"24,022",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367800,13,36,Central Region,Toa Payoh
FOURTH AVENUE RESIDENCES,"1,301,000",516.67,"2,518",09-Sep-21,6 FOURTH AVENUE #06-15,New Sale,Strata,48,"27,104",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,268673,10,26,Central Region,Bukit Timah
ONE TREE HILL COLLECTION,"8,428,000","2,228.15","3,783",09-Sep-21,62 JALAN ARNAP,New Sale,Land,207,"40,715",-,Semi-Detached House,1,Freehold,2021,N.A,249374,10,24,Central Region,River Valley
COASTLINE RESIDENCES,"2,658,000","1,108.69","2,397",09-Sep-21,7 AMBER ROAD #09-01,New Sale,Strata,103,"25,806",-,Apartment,1,Freehold,Uncompleted,N.A,439953,15,43,Central Region,Marine Parade
LA MARIPOSA,"2,347,000","1,345.50","1,744",09-Sep-21,35 MANGIS ROAD #04-01,New Sale,Strata,125,"18,776",-,Apartment,1,Freehold,Uncompleted,N.A,424970,15,42,Central Region,Geylang
LA MARIPOSA,"1,920,000","1,130.22","1,699",09-Sep-21,35 MANGIS ROAD #02-03,New Sale,Strata,105,"18,286",-,Apartment,1,Freehold,Uncompleted,N.A,424970,15,42,Central Region,Geylang
NORMANTON PARK,"1,595,000",904.18,"1,764",09-Sep-21,59 NORMANTON PARK #05-68,New Sale,Strata,84,"18,988",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117285,5,11,Central Region,Queenstown
VERDALE,"1,257,100",699.66,"1,797",09-Sep-21,8 DE SOUZA AVENUE #04-17,New Sale,Strata,65,"19,340",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,Private,599461,21,59,Central Region,Bukit Timah
AVENUE SOUTH RESIDENCE,"1,657,000",731.95,"2,264",09-Sep-21,11 SILAT AVENUE #42-32,New Sale,Strata,68,"24,368",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168877,3,16,Central Region,Bukit Merah
FORETT AT BUKIT TIMAH,"1,579,000",721.19,"2,189",09-Sep-21,32B TOH TUCK ROAD #06-16,New Sale,Strata,67,"23,567",-,Apartment,1,Freehold,Uncompleted,N.A,596111,21,59,Central Region,Bukit Timah
LEEDON GREEN,"1,988,000",699.66,"2,841",09-Sep-21,28 LEEDON HEIGHTS #08-10,New Sale,Strata,65,"30,585",-,Condominium,1,Freehold,Uncompleted,N.A,266222,10,26,Central Region,Bukit Timah
PENROSE,"2,275,000","1,388.56","1,638",09-Sep-21,20 SIMS DRIVE #06-03,New Sale,Strata,129,"17,636",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
IRWELL HILL RESIDENCES,"1,850,000",667.37,"2,772",09-Sep-21,6 IRWELL HILL #22-09,New Sale,Strata,62,"29,839",-,Apartment,1,99 yrs from 13/04/2020,Uncompleted,N.A,239590,9,23,Central Region,River Valley
N.A.,"1,780,000","1,205.57","1,476",09-Sep-21,2A STANGEE PLACE,Resale,Strata,112,"15,893",-,Apartment,1,Freehold,-,Private,424065,15,42,Central Region,Marine Parade
VALLEY PARK,"2,332,288","1,216.33","1,917",09-Sep-21,473 RIVER VALLEY ROAD #16-02,Resale,Strata,113,"20,640",-,Condominium,1,999 yrs from 21/06/1877,1997,Private,248358,10,24,Central Region,Tanglin
SKY VUE,"2,040,000","1,140.98","1,788",09-Sep-21,1 BISHAN STREET 15 #29-05,Resale,Strata,106,"19,245",-,Condominium,1,99 yrs from 04/03/2013,2016,Private,573910,20,57,Central Region,Bishan
THE CASCADIA,"2,250,000","1,184.04","1,900",09-Sep-21,943 BUKIT TIMAH ROAD #08-47,Resale,Strata,110,"20,455",-,Condominium,1,Freehold,2010,HDB,589659,21,58,Central Region,Bukit Timah
HILLCREST PARK,"12,550,000","6,279.72","1,998",09-Sep-21,27 GREENMEAD AVENUE,Resale,Land,583.4,"21,512",-,Detached House,1,Freehold,-,Private,289419,11,28,Central Region,Bukit Timah
HAIG APARTMENTS,"1,830,000","1,711.48","1,069",09-Sep-21,185 HAIG ROAD #01-05,Resale,Strata,159,"11,509",-,Apartment,1,Freehold,1991,HDB,438782,15,43,Central Region,Marine Parade
